date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:36:45	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-05.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-05.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:45	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-06.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-06.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:46	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-07.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-07.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:46	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-08.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-08.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:46	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-09.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-09.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:47	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-10.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-10.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:47	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-11.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-11.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:47	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-12.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-12.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:47	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-13.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-13.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:48	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-14.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-14.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:48	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-15.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-15.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:48	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-16.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-16.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:48	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-17.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-17.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:49	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-18.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/feature-icon-18.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:49	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/bg/section-bg-06.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/bg/section-bg-06.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:49	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/section-img-04.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/section-img-04.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:50	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/bg/section-bg-07.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/bg/section-bg-07.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:50	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/author-01.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/author-01.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:50	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/author-02.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/author-02.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:50	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/author-03.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/img/icons/author-03.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:51	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/jquery-3.7.1.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/jquery-3.7.1.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:51	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/bootstrap.bundle.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/bootstrap.bundle.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:51	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/bootstrap-scrollspy.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/bootstrap-scrollspy.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:51	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/feather.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/feather.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:51	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/plugins/aos/aos.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/plugins/aos/aos-2.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:52	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/jquery.waypoints.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/jquery.waypoints.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:52	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/jquery.counterup.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/jquery.counterup.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:52	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/owl.carousel.min.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/owl.carousel.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:53	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/script.js	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/assets/js/script.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/fontawesome/css/fontawesome.min.css)
19:36:53	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/favicon.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/favicon.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:53	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/bootstrap.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/bootstrap.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:54	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/plugins/fontawesome/css/fontawesome.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/plugins/fontawesome/css/fontawesome.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:54	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/plugins/fontawesome/css/all.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/plugins/fontawesome/css/all.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:54	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/feather.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/feather.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:55	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/plugins/aos/aos.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/plugins/aos/aos.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:55	100277/100277	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/owl.carousel.min.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/owl.carousel.min.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:55	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/style.css	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/css/style.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:55	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/index.html	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/index.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:55	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/logo.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/logo.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:56	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-01.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-01.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:56	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-02.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-02.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:56	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-03.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-03.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:57	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-04.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-04.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:57	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-05.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-05.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:57	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-06.jpg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/product/product-06.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:57	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/bg/banner-bg-02.png	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/bg/banner-bg-02.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:58	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-01.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-01.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:58	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-02.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-02.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:58	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-03.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-03.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:58	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-04.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-04.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
19:36:58	75960/75960	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:19:52%20GMT	https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-05.svg	C:/Mes%20Sites%20Web/tp1_outils_web/preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/assets/img/icons/framework-icon-05.html	(from https://preschool.dreamstechnologies.com/template/assets/plugins/icons/flags/flags/assets/plugins/aos/aos.css)
